race_id,date,venue,race_no,race_name,surface,distance_m,class,field_size,weather,going,first_no,first_name,first_popularity,first_odds,second_no,second_name,second_popularity,second_odds,third_no,third_name,third_popularity,third_odds,win_payout,quinella_payout,wide_payouts,trio_payout,trifecta_payout,source_bulk,source_detail,jra_official_check,data_status,notes
202602010908,2026-07-11,函館,8,3歳以上1勝クラス,ダート,1700,1勝,12,曇,重,8,アイファーシャドー,5,10.0,1,テイクオンミー,3,4.4,4,パラダイスフェイス,2,3.3,1000,1640,1 - 8:560 / 4 - 8:550 / 1 - 4:470,2760,17390,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202602010908/,未照合,公開データ取得済,
202602010909,2026-07-11,函館,9,北斗特別(1勝),芝,2000,1勝,10,曇,稍重,4,ハルフロンティア,8,18.7,8,デルシエロ,4,8.7,9,エトワールブーケ,6,13.7,1870,5980,4 - 8:1360 / 4 - 9:2270 / 8 - 9:1430,19720,164230,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202602010909/,未照合,公開データ取得済,
202602010910,2026-07-11,函館,10,HTB杯(2勝),芝,1200,2勝,14,曇,稍重,7,アスクケンタッキー,2,3.2,2,ピコアーガイル,1,2.5,6,キープサインオン,9,45.8,320,580,2 - 7:390 / 6 - 7:2100 / 2 - 6:1390,5560,15870,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202602010910/,未照合,公開データ取得済,
202602010911,2026-07-11,函館,11,五稜郭ステークス(3勝),芝,1800,3勝,13,曇,稍重,1,カテリーナ,2,4.5,3,ダンツファイター,3,4.8,2,アイスグリーン,8,47.1,450,1110,1 - 3:500 / 1 - 2:1860 / 2 - 3:2520,8740,32140,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202602010911/,未照合,公開データ取得済,
202602010912,2026-07-11,函館,12,3歳以上1勝クラス,ダート,1000,1勝,8,曇,重,1,ビップムーラン,1,1.5,4,ワイドデコラシオン,2,4.4,8,レネネト,7,28.1,150,360,1 - 4:190 / 1 - 8:830 / 4 - 8:930,2200,7470,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202602010912/,未照合,公開データ取得済,
202610020501,2026-07-11,小倉,1,2歳未勝利,芝,1200,未勝利,12,晴,良,10,カレンハウ,1,1.8,12,バクソウシャチョウ,3,10.5,2,ラホーヤアイズ,8,29.9,180,1090,10 - 12:480 / 2 - 10:610 / 2 - 12:2540,4160,9170,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202610020501/,未照合,公開データ取得済,
202610020502,2026-07-11,小倉,2,3歳未勝利,ダート,1700,未勝利,16,晴,良,8,ダイメイクマモト,1,4.4,9,マカロンブルー,4,6.9,6,アスクハッピーマン,2,4.6,440,1790,8 - 9:740 / 6 - 8:430 / 6 - 9:710,2960,18010,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202610020502/,未照合,公開データ取得済,
202610020503,2026-07-11,小倉,3,3歳未勝利,芝,2000,未勝利,18,晴,良,10,フィニステーレ,6,11.0,14,タイセイアビオン,7,11.5,7,ハナコトバ,3,6.3,1100,7310,10 - 14:2530 / 7 - 10:1810 / 7 - 14:1580,18690,111830,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202610020503/,未照合,公開データ取得済,
202610020504,2026-07-11,小倉,4,3歳未勝利,ダート,1700,未勝利,16,晴,良,1,ワルトシュタイン,3,5.6,3,ベラジオヴァレル,7,26.6,2,ジョーカー,1,2.1,560,8110,1 - 3:2400 / 1 - 2:340 / 2 - 3:780,3180,31490,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202610020504/,未照合,公開データ取得済,
202610020505,2026-07-11,小倉,5,2歳新馬,芝,1800,新馬,12,晴,良,1,フランソワーズ,1,2.0,5,イテルム,9,38.3,9,アイオリスパルス,11,61.2,200,3780,1 - 5:1540 / 1 - 9:2160 / 5 - 9:8940,26340,90160,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202610020505/,未照合,公開データ取得済,
202610020506,2026-07-11,小倉,6,3歳未勝利,芝,1200,未勝利,18,晴,良,16,リヴァイ,2,4.7,17,チュウワメロディー,1,1.9,1,ヒッグスボソン,5,13.1,470,630,16 - 17:190 / 1 - 16:530 / 7 - 16:710 / 1 - 17:230 / 7 - 17:280,900,4370,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202610020506/,未照合,公開データ取得済,
202610020507,2026-07-11,小倉,7,3歳以上1勝クラス,芝,1800,1勝,12,晴,良,6,カレントゥルーシー,2,4.0,5,エイシンビーコン,3,7.6,1,ハレアカラフラ,8,58.2,400,1690,5 - 6:620 / 1 - 6:1890 / 1 - 5:2960,14590,44650,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202610020507/,未照合,公開データ取得済,
202610020508,2026-07-11,小倉,8,3歳以上1勝クラス,ダート,1700,1勝,11,晴,良,10,マヴィ,6,7.9,8,アンリーベイビー,5,7.3,4,オヤツノジカン,2,5.1,790,4390,8 - 10:1490 / 4 - 10:1740 / 4 - 8:530,8730,53050,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202610020508/,未照合,公開データ取得済,
202610020509,2026-07-11,小倉,9,英彦山特別(1勝),芝,2600,1勝,11,晴,良,4,カレンラップスター,6,18.1,3,ウインリュクス,3,4.3,10,レッドヴァリアート,4,9.4,1810,2770,3 - 4:870 / 4 - 10:1500 / 3 - 10:480,4730,37670,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202610020509/,未照合,公開データ取得済,
202610020510,2026-07-11,小倉,10,耶馬渓特別(2勝),芝,1200,2勝,18,晴,良,14,インブロリオ,3,6.5,3,ミキノバカラ,18,217.6,16,サディーク,2,4.8,650,69900,3 - 14:18260 / 14 - 16:580 / 3 - 16:14380,67200,715920,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202610020510/,未照合,公開データ取得済,
202610020511,2026-07-11,小倉,11,釜山ステークス(3勝),ダート,1000,3勝,11,晴,良,5,ベルギューン,3,5.7,1,スノーサイレンス,6,16.6,7,ヴェロクオーレ,4,8.8,570,2850,1 - 5:800 / 5 - 7:540 / 1 - 7:1050,4360,23590,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202610020511/,未照合,公開データ取得済,
202610020512,2026-07-11,小倉,12,3歳以上1勝クラス,芝,1200,1勝,16,晴,良,11,ダノンプリマ,4,9.4,2,ダイアナクイーン,6,12.3,16,セクシーマージュ,5,11.5,940,5920,2 - 11:2030 / 11 - 16:1470 / 2 - 16:1920,16990,92030,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202610020512/,未照合,公開データ取得済,
202603020501,2026-07-11,福島,1,障害3歳以上オープン,障害,3380,障害,11,晴,良,6,シャンデルナゴル,3,7.4,3,トゥラッタッタ,1,2.0,11,クラウンセト,10,52.4,740,760,3 - 6:360 / 6 - 11:4120 / 3 - 11:1460,9390,50830,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202603020501/,未照合,公開データ取得済,
202603020502,2026-07-11,福島,2,3歳未勝利,ダート,1700,未勝利,15,曇,良,6,サイモンセレーノ,1,2.8,2,ビレッジルイーザ,4,7.7,5,タマモチョコチップ,2,3.8,280,1160,2 - 6:440 / 5 - 6:220 / 2 - 5:440,1160,5310,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202603020502/,未照合,公開データ取得済,
202603020503,2026-07-11,福島,3,2歳未勝利,芝,1800,未勝利,14,曇,良,1,レオンティウス,1,2.6,9,キャピタルストーン,3,5.9,4,トーセンマスラオ,4,7.6,260,880,1 - 9:370 / 1 - 4:360 / 4 - 9:590,1480,5410,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202603020503/,未照合,公開データ取得済,
202603020504,2026-07-11,福島,4,3歳未勝利,ダート,1700,未勝利,15,曇,良,13,ウェスケンジントン,3,5.1,5,ゴールドプレイヤー,2,3.6,4,スティールヴォーグ,1,3.1,510,940,5 - 13:300 / 4 - 13:310 / 4 - 5:220,800,5800,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202603020504/,未照合,公開データ取得済,
202603020505,2026-07-11,福島,5,2歳新馬,芝,1200,新馬,11,曇,良,1,ニシノイサリビ,1,1.5,10,セイリュウ,2,5.2,4,リーディンアクター,5,14.3,150,410,1 - 10:210 / 1 - 4:420 / 4 - 10:1020,1600,3440,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202603020505/,未照合,公開データ取得済,
202603020506,2026-07-11,福島,6,3歳未勝利,芝,1800,未勝利,16,曇,良,9,ルンベーラ,4,12.0,6,セーヌデローヴ,6,15.3,1,ポポラヴィスタ,5,12.5,1200,7480,6 - 9:1870 / 1 - 9:2020 / 1 - 6:2370,24850,148070,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202603020506/,未照合,公開データ取得済,
202603020507,2026-07-11,福島,7,3歳以上1勝クラス,芝,2000,1勝,11,曇,良,6,ドナルンバ,1,2.2,9,マイネルモメンタム,6,33.9,4,イモータリス,3,4.1,220,2690,6 - 9:580 / 4 - 6:210 / 4 - 9:1050,2360,12570,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202603020507/,未照合,公開データ取得済,
202603020508,2026-07-11,福島,8,3歳以上1勝クラス,ダート,1150,1勝,16,曇,良,12,ライヴレッドアイ,1,3.2,9,グラティアム,3,6.0,1,ゼファーテソーロ,6,10.3,320,960,9 - 12:440 / 1 - 12:620 / 1 - 9:790,2900,10050,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202603020508/,未照合,公開データ取得済,
202603020509,2026-07-11,福島,9,信夫山特別(2勝),芝,2600,2勝,15,曇,良,13,サトノソティラス,4,6.0,5,キンググローリー,2,4.3,3,オルトパラティウム,6,19.5,600,1500,5 - 13:640 / 3 - 13:1820 / 3 - 5:1880,10420,54670,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202603020509/,未照合,公開データ取得済,
202603020510,2026-07-11,福島,10,会津ステークス(3勝),芝,1200,3勝,9,曇,良,8,メイショウヨゾラ,1,2.0,9,モーデン,6,12.3,5,スマイルアップ,4,10.7,200,1250,8 - 9:410 / 5 - 8:490 / 5 - 9:1220,3850,11620,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202603020510/,未照合,公開データ取得済,
202603020511,2026-07-11,福島,11,安達太良ステークス(OP),芝,1200,OP,9,曇,良,5,マサノカナリア,5,5.9,7,クムシラコ,9,39.0,9,カウンターセブン,2,4.6,590,10050,5 - 7:2580 / 5 - 9:660 / 7 - 9:2140,15050,128500,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202603020511/,未照合,公開データ取得済,
202603020512,2026-07-11,福島,12,3歳以上1勝クラス,ダート,1700,1勝,15,曇,良,6,アンティミスト,5,10.5,13,エコロガノン,2,4.8,15,アトミックブレス,1,3.7,1050,2470,6 - 13:910 / 6 - 15:790 / 13 - 15:530,4080,42040,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260711.json,https://db.netkeiba.com/race/202603020512/,未照合,公開データ取得済,
202602011001,2026-07-12,函館,1,3歳未勝利,ダート,1000,未勝利,12,小雨,不良,4,ビタミンドロップ,2,4.3,6,スイーヴル,1,2.0,12,サンライズロイ,4,9.3,430,360,4 - 6:180 / 4 - 12:460 / 6 - 12:330,880,4070,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202602011001/,未照合,公開データ取得済,
202602011002,2026-07-12,函館,2,3歳未勝利,芝,2000,未勝利,13,小雨,重,7,ベネディクション,2,3.9,11,サウンドファミリエ,9,24.4,6,プリュイドール,7,17.7,390,3950,7 - 11:1170 / 6 - 7:1430 / 6 - 11:2630,17670,84710,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202602011002/,未照合,公開データ取得済,
202602011003,2026-07-12,函館,3,3歳未勝利,ダート,1700,未勝利,14,曇,不良,12,ビンバラ,1,1.5,8,ハイテイラオユエ,4,13.2,5,セラサイト,9,28.6,150,810,8 - 12:380 / 5 - 12:980 / 5 - 8:2610,5420,11620,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202602011003/,未照合,公開データ取得済,
202602011004,2026-07-12,函館,4,3歳未勝利,芝,2600,未勝利,16,小雨,重,4,タケルフォーカス,2,4.9,3,ラッキーシグネチャ,6,14.4,7,ブリックアブラック,14,126.7,490,2730,3 - 4:1100 / 4 - 7:3970 / 3 - 7:12610,44620,128650,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202602011004/,未照合,公開データ取得済,
202602011005,2026-07-12,函館,5,2歳新馬,芝,1800,新馬,10,小雨,重,4,デアグランツ,4,7.2,5,イッペイ,1,3.2,6,アオイノリプー,9,80.8,720,1880,4 - 5:710 / 4 - 6:3850 / 5 - 6:3420,17130,81420,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202602011005/,未照合,公開データ取得済,
202602011006,2026-07-12,函館,6,3歳未勝利,芝,1200,未勝利,16,雨,重,1,ミルトメロディー,5,16.9,2,サトノフレイ,2,3.5,3,ミレニアルピンク,7,32.6,1690,2570,1 - 2:850 / 1 - 3:2090 / 2 - 3:1140,11060,57110,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202602011006/,未照合,公開データ取得済,
202602011007,2026-07-12,函館,7,3歳以上1勝クラス,ダート,1700,1勝,9,雨,不良,9,ヒミノエトワール,1,2.9,2,デルマサクラサク,2,3.5,4,リピース,8,54.2,290,450,2 - 9:250 / 4 - 9:2720 / 2 - 4:2590,5370,18800,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202602011007/,未照合,公開データ取得済,
202602011008,2026-07-12,函館,8,3歳以上1勝クラス,ダート,2400,1勝,11,雨,不良,2,シャローファースト,1,2.8,9,ダイシンレアレア,2,3.7,8,ミスターエメラルド,5,11.3,280,620,2 - 9:260 / 2 - 8:760 / 8 - 9:730,2580,6930,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202602011008/,未照合,公開データ取得済,
202602011009,2026-07-12,函館,9,北海ハンデキャップ(2勝),芝,1800,2勝,14,雨,重,1,マイネルフーガ,4,10.3,5,テルヒコウ,2,3.7,2,ジャズ,5,10.5,1030,2630,1 - 5:1050 / 1 - 2:1370 / 2 - 5:1120,7750,51420,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202602011009/,未照合,公開データ取得済,
202602011010,2026-07-12,函館,10,噴火湾特別(2勝),ダート,1000,2勝,12,雨,不良,6,クロナ,6,9.8,5,ヒットミー,7,18.4,8,ビーマックス,8,25.9,980,6380,5 - 6:1890 / 6 - 8:2960 / 5 - 8:3470,33180,189330,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202602011010/,未照合,公開データ取得済,
202602011011,2026-07-12,函館,11,巴賞(OP),芝,1800,OP,14,雨,重,10,ヴーレヴー,8,11.1,12,レディーヴァリュー,7,10.0,4,シルトホルン,1,4.6,1110,10030,10 - 12:3350 / 4 - 10:1180 / 4 - 12:1240,18150,104440,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202602011011/,未照合,公開データ取得済,
202602011012,2026-07-12,函館,12,3歳以上1勝クラス,芝,1200,1勝,8,曇,重,5,サンポーニャ,4,7.8,4,ココソラーレ,6,31.0,2,ダブルチャレンジ,3,6.3,780,7600,4 - 5:1620 / 2 - 5:550 / 2 - 4:1230,8790,94910,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202602011012/,未照合,公開データ取得済,
202610020601,2026-07-12,小倉,1,3歳未勝利,芝,1200,未勝利,17,晴,良,10,ホーリーステップ,1,3.3,2,コースタルロード,10,31.7,11,ハクサンテドリガワ,5,12.6,330,8320,2 - 10:2950 / 10 - 11:700 / 2 - 11:5960,23430,93870,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202610020601/,未照合,公開データ取得済,
202610020602,2026-07-12,小倉,2,3歳未勝利,ダート,1000,未勝利,14,晴,良,9,キャッチアシーフ,2,4.5,6,クロカミジョウ,4,7.5,10,ナブッコ,7,27.9,450,1630,6 - 9:490 / 9 - 10:1380 / 6 - 10:1590,8220,29910,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202610020602/,未照合,公開データ取得済,
202610020603,2026-07-12,小倉,3,3歳未勝利,芝,2000,未勝利,15,晴,良,2,ラルヴァンダード,2,3.0,5,チェファルー,1,2.5,7,ブルーザー,4,7.9,300,370,2 - 5:180 / 2 - 7:400 / 5 - 7:280,750,2830,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202610020603/,未照合,公開データ取得済,
202610020604,2026-07-12,小倉,4,3歳未勝利,芝,1800,未勝利,13,晴,良,7,レッドパラジウム,1,3.8,12,セルヴァジオ,5,7.2,6,ブランチアウト,2,4.1,380,1450,7 - 12:530 / 6 - 7:280 / 6 - 12:590,1680,9710,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202610020604/,未照合,公開データ取得済,
202610020605,2026-07-12,小倉,5,2歳新馬,芝,2000,新馬,8,晴,良,7,エルドボルグ,1,1.5,6,シックパラソル,2,4.3,1,サイモンレガシー,4,8.5,150,280,6 - 7:150 / 1 - 7:250 / 1 - 6:320,560,1290,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202610020605/,未照合,公開データ取得済,
202610020606,2026-07-12,小倉,6,2歳新馬,芝,1200,新馬,9,晴,良,4,マルモリムソウ,3,5.4,6,アームズラムレイ,1,1.9,5,ビバームス,5,26.1,540,460,4 - 6:210 / 4 - 5:870 / 5 - 6:530,1890,8900,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202610020606/,未照合,公開データ取得済,
202610020607,2026-07-12,小倉,7,3歳以上1勝クラス,ダート,1700,1勝,14,晴,良,4,オオツカ,2,4.4,5,ラブインアクション,1,3.6,12,コルヴァス,3,4.9,440,910,4 - 5:360 / 4 - 12:560 / 5 - 12:590,2310,9150,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202610020607/,未照合,公開データ取得済,
202610020608,2026-07-12,小倉,8,3歳以上1勝クラス,芝,1800,1勝,9,晴,良,1,ミリタリータトゥー,2,3.1,2,ペイシャシス,1,2.7,3,コンバットペスカ,5,18.7,310,460,1 - 2:240 / 1 - 3:790 / 2 - 3:670,2200,6080,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202610020608/,未照合,公開データ取得済,
202610020609,2026-07-12,小倉,9,八女特別(2勝),ダート,1700,2勝,10,晴,良,8,ショウナンバンライ,1,1.5,10,サンライズケヴィン,2,3.8,6,ホウショウルクス,4,13.3,150,290,8 - 10:170 / 6 - 8:260 / 6 - 10:470,810,1730,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202610020609/,未照合,公開データ取得済,
202610020610,2026-07-12,小倉,10,西部スポニチ賞(2勝),芝,2000,2勝,11,晴,良,10,ジャスティンガルフ,3,6.1,1,ダノンカゼルタ,4,6.4,9,オデット,8,37.4,610,1430,1 - 10:590 / 9 - 10:3350 / 1 - 9:3480,21180,89060,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202610020610/,未照合,公開データ取得済,
202610020611,2026-07-12,小倉,11,阿蘇ステークス(OP),ダート,1700,OP,11,晴,良,6,レイナデアルシーラ,6,11.9,5,スナークラファエロ,5,10.7,9,シュラザック,2,6.6,1190,5340,5 - 6:1580 / 6 - 9:1370 / 5 - 9:830,9670,60920,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202610020611/,未照合,公開データ取得済,
202610020612,2026-07-12,小倉,12,3歳以上1勝クラス,芝,1200,1勝,17,晴,良,8,ノボリリア,2,4.2,15,ベルファスト,3,7.4,17,モルティフレーバー,10,32.9,420,1530,8 - 15:610 / 8 - 17:1970 / 15 - 17:3420,14870,57510,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202610020612/,未照合,公開データ取得済,
202603020601,2026-07-12,福島,1,障害3歳以上未勝利,芝,2770,未勝利,14,小雨,稍重,3,トーアマリシテン,2,3.3,13,ノブダブルホワイト,10,53.7,6,モスクロッサー,1,2.9,330,8590,3 - 13:1920 / 3 - 6:240 / 6 - 13:1830,5710,48150,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202603020601/,未照合,公開データ取得済,
202603020602,2026-07-12,福島,2,3歳未勝利,ダート,1700,未勝利,15,小雨,稍重,2,ヒロイックヴァース,3,5.4,15,クリムゾンリーフ,1,1.7,1,フィーユレアル,7,39.9,540,610,2 - 15:330 / 1 - 2:2250 / 1 - 15:830,6420,23280,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202603020602/,未照合,公開データ取得済,
202603020603,2026-07-12,福島,3,3歳未勝利,芝,2000,未勝利,16,小雨,稍重,9,ヴァルカンテソーロ,1,1.5,13,ブライスフェアリー,7,19.5,6,ミナヅキ,2,6.1,150,1030,9 - 13:430 / 6 - 9:220 / 6 - 13:1070,1370,5390,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202603020603/,未照合,公開データ取得済,
202603020604,2026-07-12,福島,4,2歳新馬,芝,1200,新馬,10,小雨,稍重,6,ラヴィサンエール,3,4.6,8,サンヴァンガード,4,4.7,5,ワレモコウ,1,3.3,460,1390,6 - 8:470 / 5 - 6:390 / 5 - 8:390,1780,11420,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202603020604/,未照合,公開データ取得済,
202603020605,2026-07-12,福島,5,2歳新馬,芝,1800,新馬,16,小雨,稍重,12,リサナウト,1,2.1,4,ウィクフォード,2,5.2,14,エクスマキナ,8,39.8,210,640,4 - 12:350 / 12 - 14:1060 / 4 - 14:2160,4960,13120,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202603020605/,未照合,公開データ取得済,
202603020606,2026-07-12,福島,6,3歳未勝利,ダート,1150,未勝利,16,小雨,稍重,12,ミラビリオン,7,15.7,6,ミスタートントン,2,4.6,10,ジェムシリカ,9,36.0,1570,3500,6 - 12:1030 / 10 - 12:5430 / 6 - 10:3480,40380,314270,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202603020606/,未照合,公開データ取得済,
202603020607,2026-07-12,福島,7,3歳未勝利,芝,1200,未勝利,16,曇,稍重,4,シャインフォーミー,2,4.3,12,ラルルジェンヌ,5,9.3,10,ノーブルクロンヌ,3,5.4,430,3050,4 - 12:990 / 4 - 10:550 / 10 - 12:1120,5100,26920,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202603020607/,未照合,公開データ取得済,
202603020608,2026-07-12,福島,8,3歳以上1勝クラス,芝,1200,1勝,12,曇,稍重,12,デンプシー,1,2.9,6,アイアンパイク,2,3.6,9,ホウオウショコラ,9,20.3,290,500,6 - 12:260 / 9 - 12:1640 / 6 - 9:2010,6990,23330,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202603020608/,未照合,公開データ取得済,
202603020609,2026-07-12,福島,9,織姫賞(1勝),芝,1800,1勝,14,曇,稍重,7,ブルスカメンテ,2,4.7,4,ジェルブロア,4,7.9,11,ニシノコマチムスメ,14,176.3,470,1730,4 - 7:670 / 7 - 11:7400 / 4 - 11:11630,46330,151120,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202603020609/,未照合,公開データ取得済,
202603020610,2026-07-12,福島,10,天の川ステークス(3勝),ダート,1700,3勝,11,曇,稍重,11,ドバイブルース,2,4.3,3,リフレックス,1,3.0,8,オンザライン,8,32.7,430,610,3 - 11:260 / 8 - 11:1360 / 3 - 8:1380,4750,17660,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202603020610/,未照合,公開データ取得済,
202603020611,2026-07-12,福島,11,第62回七夕賞(GIII),芝,2000,G3,16,曇,稍重,11,アスクナイスショー,2,5.0,6,マイネルモーント,6,13.2,9,オニャンコポン,15,73.5,500,3260,6 - 11:1080 / 9 - 11:6890 / 6 - 9:9380,68290,223050,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202603020611/,未照合,公開データ取得済,
202603020612,2026-07-12,福島,12,彦星賞(2勝),ダート,1150,2勝,15,曇,稍重,15,クリノオリーブ,5,8.4,1,ピコテンダー,2,4.0,10,レイワサンサン,13,85.5,840,2400,1 - 15:830 / 10 - 15:4500 / 1 - 10:2900,25550,99850,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260712.json,https://db.netkeiba.com/race/202603020612/,未照合,公開データ取得済,
202602011101,2026-07-18,函館,1,2歳未勝利,芝,1800,未勝利,8,曇,良,2,ロジクラウン,1,1.2,6,イッペイ,2,3.2,3,アートオブブライト,3,19.0,120,130,2 - 6:110 / 2 - 3:210 / 3 - 6:230,290,580,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260718.json,https://db.netkeiba.com/race/202602011101/,未照合,公開データ取得済,
202602011102,2026-07-18,函館,2,3歳未勝利,ダート,1000,未勝利,12,曇,良,2,メモリーデイズ,4,8.5,7,ドリームガッサン,1,2.3,12,ペイシャクロス,9,41.7,850,1050,2 - 7:500 / 2 - 12:3080 / 7 - 12:1770,9850,55670,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260718.json,https://db.netkeiba.com/race/202602011102/,未照合,公開データ取得済,
202602011103,2026-07-18,函館,3,3歳未勝利,ダート,2400,未勝利,12,曇,良,8,リバーソニック,3,4.7,4,ウインガネーシャ,2,4.4,11,ポップアップ,1,3.1,470,880,4 - 8:350 / 8 - 11:370 / 4 - 11:290,1190,6380,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260718.json,https://db.netkeiba.com/race/202602011103/,未照合,公開データ取得済,
